text,intent
SANYU ,company
X ,address
3.90 ,total
3.90 ,total
3.90 ,total
3.90 ,total
31/10/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
X ,address
33.50 ,total
33.50 ,total
33.50 ,total
01/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
2.00 ,total
2.00 ,total
2.00 ,total
2.00 ,total
2.00 ,total
07/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
9.30 ,total
9.30 ,total
9.30 ,total
18/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
12.00 ,total
12.00 ,total
12.00 ,total
20/09/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
20/10/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
12.40 ,total
12.40 ,total
12.40 ,total
18/09/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
06/09/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
27/10/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
06/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
X ,address
46.90 ,total
46.90 ,total
46.90 ,total
28/12/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
10.00 ,total
10.00 ,total
10.00 ,total
10.00 ,total
10.00 ,total
21/03/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
16.50 ,total
16.50 ,total
16.50 ,total
28/03/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
35.00 ,total
35.00 ,total
35.00 ,total
35.00 ,total
18/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
15/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
4.50 ,total
4.50 ,total
4.50 ,total
4.50 ,total
06/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
08/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
5.00 ,total
5.00 ,total
5.00 ,total
5.00 ,total
5.00 ,total
19/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
5.00 ,total
5.00 ,total
5.00 ,total
5.00 ,total
19/07/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
8.70 ,total
8.70 ,total
8.70 ,total
8.70 ,total
02/12/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
9.30 ,total
9.30 ,total
9.30 ,total
26/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
X ,address
33.60 ,total
33.60 ,total
33.60 ,total
29/11/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
3.90 ,total
3.90 ,total
3.90 ,total
3.90 ,total
04/12/2017 ,date
SANYU ,company
STATIONERY ,company
SHOP ,company
NO. ,address
31G&33G ,address
JALAN ,address
SETIA ,address
INDAH ,address
X ,address
U13/X ,address
40170 ,address
SETIA ,address
ALAM ,address
SANYU ,company
X ,address
7.00 ,total
7.00 ,total
7.00 ,total
7.00 ,total
7.00 ,total
11/12/2017 ,date
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
13/07/2017 ,date
4.00 ,total
4.00 ,total
4.00 ,total
4.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
28/09/2017 ,date
14.00 ,total
14.00 ,total
14.00 ,total
14.00 ,total
14.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
30/03/2017 ,date
6.00 ,total
6.00 ,total
6.00 ,total
6.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
15/11/2017 ,date
16.00 ,total
16.00 ,total
16.00 ,total
16.00 ,total
16.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
12/09/2017 ,date
30.00 ,total
30.00 ,total
30.00 ,total
30.00 ,total
30.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
13/12/2017 ,date
24.00 ,total
24.00 ,total
24.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
29/12/2017 ,date
7.00 ,total
7.00 ,total
7.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
15/09/2017 ,date
24.00 ,total
24.00 ,total
24.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
10/05/2017 ,date
16.00 ,total
16.00 ,total
16.00 ,total
16.00 ,total
16.00 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
25/12/2017 ,date
2.50 ,total
2.50 ,total
AIK ,company
HUAT ,company
HARDWARE ,company
ENTERPRISE ,company
(SETIA ,company
ALAM) ,company
SDN ,company
BHD ,company
NO. ,address
17-G ,address
JALAN ,address
SETIA ,address
INDAH ,address
(X) ,address
U13/X ,address
SETIA ,address
ALAM ,address
SEKSYEN ,address
U13 ,address
40170 ,address
SHAH ,address
ALAM ,address
04/09/2017 ,date
28.00 ,total
28.00 ,total
28.00 ,total
28.00 ,total
FY ,company
EAGLE ,company
ENTERPRISE ,company
NO. ,address
42 ,address
JALAN ,address
PBS ,address
14/11 ,address
TAMAN ,address
PERINDUSTRIAN ,address
BUKIT ,address
SERDANG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
24/05/2018 ,date
52.00 ,total
52.00 ,total
PUSAT ,address
DAGANGAN ,address
PHILEO ,address
DAMANSARA ,address
UNIT ,address
105 ,address
BLOCK ,address
A ,address
PUSAT ,address
DAGANGAN ,address
PHILEO ,address
DAMANSARA ,address
NO.9 ,address
JALAN ,address
16/11 ,address
46350 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
MYNEWS ,company
RETAIL ,company
SB ,company
6.00 ,total
6.00 ,total
6.00 ,total
6.00 ,total
6.00 ,total
28/06/2018 ,date
RAPID ,company
RAIL ,company
SDN ,company
BHD ,company
NO.1 ,address
JALAN ,address
PJU ,address
1A/46 ,address
OFF ,address
JALAN ,address
LAPANGAN ,address
TERBANG ,address
SUBANG ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
47301 ,address
18/06/2018 ,date
RM ,total
RM ,total
RM ,total
RM ,total
RM ,total
RM ,total
30.00 ,total
RM ,total
RM ,total
RM ,total
RM ,total
RM ,total
RM ,total
RM ,total
30.00 ,total
18/06/2018 ,date
PERMAS ,address
LOT ,address
PTD ,address
101051 ,address
JALAN ,address
PERMAS ,address
10/10 ,address
81750 ,address
MASAI ,address
JOHOR ,address
ESJAY ,company
FUEL ,company
ENTERPRISE ,company
30-06-2018 ,date
50.00 ,total
50.00 ,total
50.00 ,total
50.00 ,total
50.00 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
04 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM7.70 ,total
RM7.70 ,total
MOONLIGHT ,company
CAKE ,company
HOUSE ,company
SDN ,company
BHD ,company
NO.1 ,address
JALAN ,address
PERMAS ,address
10/5 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
04/06/2018 ,date
RM21.85 ,total
04/06/2018 ,date
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
09 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM7.70 ,total
RM7.70 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
10 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM8.50 ,total
RM8.50 ,total
MOONLIGHT ,company
CAKE ,company
HOUSE ,company
SDN ,company
BHD ,company
NO.1 ,address
JALAN ,address
PERMAS ,address
10/5 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
09/06/2018 ,date
RM15.40 ,total
09/06/2018 ,date
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
127.35 ,total
10/06/2018 ,date
AEON ,address
AEON ,address
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
12 ,address
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM7.70 ,total
RM7.70 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
11 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM6.00 ,total
RM6.00 ,total
RM6.00 ,total
DE ,company
LUXE ,company
CIRCLE ,company
FRESH ,company
MART ,company
SDN ,company
BHD ,company
RINI ,address
NO.89&91 ,address
JALAN ,address
UTAMA ,address
TAMAN ,address
MUTIA ,address
RINI ,address
81300 ,address
SKUDAI ,address
JOHOR. ,address
02/06/18 ,date
02/06/18 ,date
25.85 ,total
25.85 ,total
25.85 ,total
LEMON ,company
TREE ,company
RESTAURANT ,company
SDN ,company
BHD ,company
NO ,address
3 ,address
JALAN ,address
PERMAS ,address
10/8 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
MASAI ,address
JOHOR ,address
NO ,address
6/1/2018 ,date
10.30 ,total
10.30 ,total
10.30 ,total
10.30 ,total
PASARAYA ,company
CINWA ,company
SDN ,company
BHD ,company
NO.6 ,address
8 ,address
10& ,address
12 ,address
JALAN ,address
PERMAS ,address
4/3 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR. ,address
15/06/2018 ,date
14.20 ,total
14.20 ,total
14.20 ,total
14.20 ,total
14.20 ,total
THE ,company
TOAST ,company
F&B ,company
SDN ,company
BHD ,company
LOT ,address
2110&2111 ,address
JALAN ,address
PERMAS ,address
UTARA ,address
BANDAR ,address
BARU ,address
PERMAS ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
16/06/2018 ,date
28.15 ,total
28.15 ,total
28.15 ,total
16/06/2018 ,date
KEDAI ,company
RUNCIT ,company
ZBH ,company
NO.17 ,address
JALAN ,address
PERMAS ,address
1/7 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
MASAI ,address
01/06/2018 ,date
RM43.40 ,total
RM43.40 ,total
RM43.40 ,total
RM43.40 ,total
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
38.60 ,total
38.60 ,total
38.60 ,total
12/06/2018 ,date
38.60 ,total
38.60 ,total
AEON ,address
AEON ,address
GRANDMA ,company
HOMES ,company
RESTAURANT ,company
NO.3 ,address
& ,address
5 ,address
JALAN ,address
PERMAS ,address
11 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
MASAI ,address
JOHOR ,address
13/06/2018 ,date
473.30 ,total
473.30 ,total
473.30 ,total
473.30 ,total
473.30 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
16 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM7.70 ,total
RM7.70 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
18 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM8.20 ,total
RM8.20 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
20 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM8.20 ,total
RM8.20 ,total
MOONLIGHT ,company
CAKE ,company
HOUSE ,company
SDN ,company
BHD ,company
NO.1 ,address
JALAN ,address
PERMAS ,address
10/5 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR. ,address
20/06/2018 ,date
RM14.20 ,total
20/06/2018 ,date
GERBANG ,company
ALAF ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
24/06/2018 ,date
12.80 ,total
12.80 ,total
12.80 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
22 ,date
JUN ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
RM8.50 ,total
RM8.50 ,total
IDEAL ,company
MENU ,company
GROUP ,company
SDN ,company
BHD ,company
31 ,address
31A ,address
JALAN ,address
HANG ,address
TUAH ,address
9 ,address
TAMAN ,address
SKUDAI ,address
BARU ,address
81300 ,address
SKUDAI ,address
JOHOR ,address
10/06/2018 ,date
12.00 ,total
12.00 ,total
12.00 ,total
12.00 ,total
12.00 ,total
12.00 ,total
12.00 ,total
LAVENDER ,company
LAVENDER ,company
CONFECTIONERY ,company
& ,address
BAKERY ,company
S/B ,company
LOT ,address
G29 ,address
& ,address
G30 ,address
AEON ,address
MALL ,address
TEBRAU ,address
CITY ,address
NO. ,address
1 ,address
JALAN ,address
DESA ,address
TEBRAU ,address
TAMAN ,address
DESA ,address
TEBRAU ,address
81100 ,address
JOHOR ,address
BAHRU. ,address
17/06/2018 ,date
1 ,address
1 ,address
1 ,address
1 ,address
26.50 ,total
26.50 ,total
PASIR ,address
EMAS ,address
HARDWARE ,company
SDN ,company
BHD ,company
NO ,address
NO ,address
69 ,address
JALAN ,address
PENGKALAN ,address
5 ,address
TAMAN ,address
PASIR ,address
EMAS ,address
KG ,address
PASIR ,address
PUTIH ,address
81700 ,address
PASIR ,address
GUDANG ,address
JOHOR. ,address
NO ,address
23/06/18 ,date
36.00 ,total
36.00 ,total
36.00 ,total
36.00 ,total
RESTORAN ,company
DE ,company
COFFEE ,company
O ,company
NO ,address
33 ,address
35 ,address
G ,address
F ,address
JALAN ,address
TEMENGGUNG ,address
3/9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
03/04/2018 ,date
COFFEE ,company
O ,company
COFFEE ,company
11.60 ,total
11.60 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
04-04-2018 ,date
7.80 ,total
7.80 ,total
7.80 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
09-04-2018 ,date
8.60 ,total
8.60 ,total
8.60 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
26-05-2018 ,date
4.80 ,total
4.80 ,total
4.80 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
05-05-2018 ,date
19.40 ,total
19.40 ,total
19.40 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
02-04-2018 ,date
6.70 ,total
6.70 ,total
6.70 ,total
GERBANG ,company
ALAF ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
11/05/2018 ,date
18.90 ,total
18.90 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
06-05-2018 ,date
2.40 ,total
2.40 ,total
2.40 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
06-05-2018 ,date
5.00 ,total
5.00 ,total
5.00 ,total
SANG ,company
KEE ,company
CHERAS ,address
RESTAURANT ,company
69 ,address
JALAN ,address
TEMENGGUNG ,address
3/9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
03/05/2018 ,date
2.50 ,total
2.50 ,total
2.50 ,total
2.50 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
2.70 ,total
2.70 ,total
2.70 ,total
28-05-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
6 ,address
69.20 ,total
69.20 ,total
03-05-18 ,date
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
30-06-2018 ,date
4.20 ,total
4.20 ,total
4.20 ,total
4.20 ,total
4.20 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
23-06-2018 ,date
4.60 ,total
4.60 ,total
4.60 ,total
4.60 ,total
4.60 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
